timestamp,consumption_kWh
2024-08-09 21:00,0.0
2024-08-09 22:00,0.0
2024-08-09 23:00,0.0
2024-08-10 00:00,0.0
2024-08-10 01:00,0.0
2024-08-10 02:00,0.0
2024-08-10 03:00,0.0
2024-08-10 04:00,0.0
2024-08-10 05:00,0.0
2024-08-10 06:00,0.0
2024-08-10 07:00,0.0
2024-08-10 08:00,0.0
2024-08-10 09:00,0.0
2024-08-10 10:00,0.0
2024-08-10 11:00,0.0
2024-08-10 12:00,1.9583211179486677
2024-08-10 13:00,2.6185940450377228
2024-08-10 14:00,2.6104328891981115
2024-08-10 15:00,0.0
2024-08-10 16:00,0.0
2024-08-10 17:00,1.516385114699374
2024-08-10 18:00,3.289365004460476
2024-08-10 19:00,2.491712479394399
2024-08-10 20:00,2.64056939849539
2024-08-10 21:00,0.0
2024-08-10 22:00,0.0
2024-08-10 23:00,0.0
2024-08-11 00:00,0.0
2024-08-11 01:00,0.0
2024-08-11 02:00,0.0
2024-08-11 03:00,0.0
2024-08-11 04:00,0.0
2024-08-11 05:00,0.0
2024-08-11 06:00,0.0
2024-08-11 07:00,0.0
2024-08-11 08:00,0.0
2024-08-11 09:00,0.0
2024-08-11 10:00,0.0
2024-08-11 11:00,0.0
2024-08-11 12:00,2.1939025709016877
2024-08-11 13:00,1.5162546858944408
2024-08-11 14:00,2.645383001819388
2024-08-11 15:00,0.0
2024-08-11 16:00,0.0
2024-08-11 17:00,2.047488752019743
2024-08-11 18:00,1.99344445112408
2024-08-11 19:00,2.1680575399985726
2024-08-11 20:00,1.612255634442424
2024-08-11 21:00,0.0
2024-08-11 22:00,0.0
2024-08-11 23:00,0.0
2024-08-12 00:00,0.0
2024-08-12 01:00,0.0
2024-08-12 02:00,0.0
2024-08-12 03:00,0.0
2024-08-12 04:00,0.0
2024-08-12 05:00,0.0
2024-08-12 06:00,0.0
2024-08-12 07:00,0.0
2024-08-12 08:00,0.0
2024-08-12 09:00,0.0
2024-08-12 10:00,0.0
2024-08-12 11:00,0.0
2024-08-12 12:00,3.0358725441551044
2024-08-12 13:00,2.2083784898125383
2024-08-12 14:00,3.217495275259938
2024-08-12 15:00,0.0
2024-08-12 16:00,0.0
2024-08-12 17:00,1.5095835931208972
2024-08-12 18:00,2.29561904074608
2024-08-12 19:00,3.402962751758092
2024-08-12 20:00,2.95408188294775
2024-08-12 21:00,0.0
2024-08-12 22:00,0.0
2024-08-12 23:00,0.0
2024-08-13 00:00,0.0
2024-08-13 01:00,0.0
2024-08-13 02:00,0.0
2024-08-13 03:00,0.0
2024-08-13 04:00,0.0
2024-08-13 05:00,0.0
2024-08-13 06:00,0.0
2024-08-13 07:00,0.0
2024-08-13 08:00,0.0
2024-08-13 09:00,0.0
2024-08-13 10:00,0.0
2024-08-13 11:00,0.0
2024-08-13 12:00,1.87251547760283
2024-08-13 13:00,1.9615229900741504
2024-08-13 14:00,2.1009433510747417
2024-08-13 15:00,0.0
2024-08-13 16:00,0.0
2024-08-13 17:00,2.686065272089007
2024-08-13 18:00,1.8735819498574016
2024-08-13 19:00,1.7296812183480164
2024-08-13 20:00,2.7687422870447893
2024-08-13 21:00,0.0
2024-08-13 22:00,0.0
2024-08-13 23:00,0.0
2024-08-14 00:00,0.0
2024-08-14 01:00,0.0
2024-08-14 02:00,0.0
2024-08-14 03:00,0.0
2024-08-14 04:00,0.0
2024-08-14 05:00,0.0
2024-08-14 06:00,0.0
2024-08-14 07:00,0.0
2024-08-14 08:00,0.0
2024-08-14 09:00,0.0
2024-08-14 10:00,0.0
2024-08-14 11:00,0.0
2024-08-14 12:00,2.463950099070152
2024-08-14 13:00,1.7525409816834174
2024-08-14 14:00,2.9466727959976726
2024-08-14 15:00,0.0
2024-08-14 16:00,0.0
2024-08-14 17:00,2.46050511487768
2024-08-14 18:00,2.513408832957541
2024-08-14 19:00,2.304319535290894
2024-08-14 20:00,1.8972616903263624
2024-08-14 21:00,0.0
2024-08-14 22:00,0.0
2024-08-14 23:00,0.0
2024-08-15 00:00,0.0
2024-08-15 01:00,0.0
2024-08-15 02:00,0.0
2024-08-15 03:00,0.0
2024-08-15 04:00,0.0
2024-08-15 05:00,0.0
2024-08-15 06:00,0.0
2024-08-15 07:00,0.0
2024-08-15 08:00,0.0
2024-08-15 09:00,0.0
2024-08-15 10:00,0.0
2024-08-15 11:00,0.0
2024-08-15 12:00,2.670492991447561
2024-08-15 13:00,3.2220234729181128
2024-08-15 14:00,2.952517609028521
2024-08-15 15:00,0.0
2024-08-15 16:00,0.0
2024-08-15 17:00,3.4347628471350173
2024-08-15 18:00,2.29937534819371
2024-08-15 19:00,2.459240913219872
2024-08-15 20:00,2.67156445988764
2024-08-15 21:00,0.0
2024-08-15 22:00,0.0
2024-08-15 23:00,0.0
2024-08-16 00:00,0.0
2024-08-16 01:00,0.0
2024-08-16 02:00,0.0
2024-08-16 03:00,0.0
2024-08-16 04:00,0.0
2024-08-16 05:00,0.0
2024-08-16 06:00,0.0
2024-08-16 07:00,0.0
2024-08-16 08:00,0.0
2024-08-16 09:00,0.0
2024-08-16 10:00,0.0
2024-08-16 11:00,0.0
2024-08-16 12:00,1.5893942008784072
2024-08-16 13:00,1.966549704082554
2024-08-16 14:00,2.2876945546199874
2024-08-16 15:00,0.0
2024-08-16 16:00,0.0
2024-08-16 17:00,2.8954893396347394
2024-08-16 18:00,2.131712034945248
2024-08-16 19:00,3.119493287520961
2024-08-16 20:00,2.008758134198737
2024-08-16 21:00,0.0
2024-08-16 22:00,0.0
2024-08-16 23:00,0.0
2024-08-17 00:00,0.0
2024-08-17 01:00,0.0
2024-08-17 02:00,0.0
2024-08-17 03:00,0.0
2024-08-17 04:00,0.0
2024-08-17 05:00,0.0
2024-08-17 06:00,0.0
2024-08-17 07:00,0.0
2024-08-17 08:00,0.0
2024-08-17 09:00,0.0
2024-08-17 10:00,0.0
2024-08-17 11:00,0.0
2024-08-17 12:00,2.497959527573561
2024-08-17 13:00,3.269833716114448
2024-08-17 14:00,2.290405206762816
2024-08-17 15:00,0.0
2024-08-17 16:00,0.0
2024-08-17 17:00,3.186501117943348
2024-08-17 18:00,2.225729478683363
2024-08-17 19:00,1.6317307914552797
2024-08-17 20:00,3.2584764944079687
2024-08-17 21:00,0.0
2024-08-17 22:00,0.0
2024-08-17 23:00,0.0
2024-08-18 00:00,0.0
2024-08-18 01:00,0.0
2024-08-18 02:00,0.0
2024-08-18 03:00,0.0
2024-08-18 04:00,0.0
2024-08-18 05:00,0.0
2024-08-18 06:00,0.0
2024-08-18 07:00,0.0
2024-08-18 08:00,0.0
2024-08-18 09:00,0.0
2024-08-18 10:00,0.0
2024-08-18 11:00,0.0
2024-08-18 12:00,1.5935057307521223
2024-08-18 13:00,1.686047788568768
2024-08-18 14:00,1.7443196457456107
2024-08-18 15:00,0.0
2024-08-18 16:00,0.0
2024-08-18 17:00,2.5567048723453527
2024-08-18 18:00,2.7369390827361157
2024-08-18 19:00,1.5991779556218155
2024-08-18 20:00,2.5177074329445546
2024-08-18 21:00,0.0
2024-08-18 22:00,0.0
2024-08-18 23:00,0.0
2024-08-19 00:00,0.0
2024-08-19 01:00,0.0
2024-08-19 02:00,0.0
2024-08-19 03:00,0.0
2024-08-19 04:00,0.0
2024-08-19 05:00,0.0
2024-08-19 06:00,0.0
2024-08-19 07:00,0.0
2024-08-19 08:00,0.0
2024-08-19 09:00,0.0
2024-08-19 10:00,0.0
2024-08-19 11:00,0.0
2024-08-19 12:00,2.084493559331724
2024-08-19 13:00,2.3227540564432854
2024-08-19 14:00,2.668491346616084
2024-08-19 15:00,0.0
2024-08-19 16:00,0.0
2024-08-19 17:00,2.196666354238824
2024-08-19 18:00,3.060802820043837
2024-08-19 19:00,3.2126556629470477
2024-08-19 20:00,2.5889557581081477
2024-08-19 21:00,0.0
2024-08-19 22:00,0.0
2024-08-19 23:00,0.0
2024-08-20 00:00,0.0
2024-08-20 01:00,0.0
2024-08-20 02:00,0.0
2024-08-20 03:00,0.0
2024-08-20 04:00,0.0
2024-08-20 05:00,0.0
2024-08-20 06:00,0.0
2024-08-20 07:00,0.0
2024-08-20 08:00,0.0
2024-08-20 09:00,0.0
2024-08-20 10:00,0.0
2024-08-20 11:00,0.0
2024-08-20 12:00,2.1998025655577047
2024-08-20 13:00,2.6907225128727257
2024-08-20 14:00,2.0115923952618
2024-08-20 15:00,0.0
2024-08-20 16:00,0.0
2024-08-20 17:00,1.6636165291234395
2024-08-20 18:00,3.1838657591587234
2024-08-20 19:00,1.56057464822686
2024-08-20 20:00,2.0448313709295665
2024-08-20 21:00,0.0
2024-08-20 22:00,0.0
2024-08-20 23:00,0.0
2024-08-21 00:00,0.0
2024-08-21 01:00,0.0
2024-08-21 02:00,0.0
2024-08-21 03:00,0.0
2024-08-21 04:00,0.0
2024-08-21 05:00,0.0
2024-08-21 06:00,0.0
2024-08-21 07:00,0.0
2024-08-21 08:00,0.0
2024-08-21 09:00,0.0
2024-08-21 10:00,0.0
2024-08-21 11:00,0.0
2024-08-21 12:00,1.8747335744459488
2024-08-21 13:00,2.086408606212937
2024-08-21 14:00,2.2986241522255435
2024-08-21 15:00,0.0
2024-08-21 16:00,0.0
2024-08-21 17:00,2.245008931771442
2024-08-21 18:00,1.767412597806145
2024-08-21 19:00,2.537655793124994
2024-08-21 20:00,3.2567556978923324
2024-08-21 21:00,0.0
2024-08-21 22:00,0.0
2024-08-21 23:00,0.0
2024-08-22 00:00,0.0
2024-08-22 01:00,0.0
2024-08-22 02:00,0.0
2024-08-22 03:00,0.0
2024-08-22 04:00,0.0
2024-08-22 05:00,0.0
2024-08-22 06:00,0.0
2024-08-22 07:00,0.0
2024-08-22 08:00,0.0
2024-08-22 09:00,0.0
2024-08-22 10:00,0.0
2024-08-22 11:00,0.0
2024-08-22 12:00,2.7859914815276983
2024-08-22 13:00,2.948584201291833
2024-08-22 14:00,1.6343171547624626
2024-08-22 15:00,0.0
2024-08-22 16:00,0.0
2024-08-22 17:00,2.4514765364824336
2024-08-22 18:00,2.9677370843261945
2024-08-22 19:00,1.5156263140602784
2024-08-22 20:00,2.6106951669771044
2024-08-22 21:00,0.0
2024-08-22 22:00,0.0
2024-08-22 23:00,0.0
2024-08-23 00:00,0.0
2024-08-23 01:00,0.0
2024-08-23 02:00,0.0
2024-08-23 03:00,0.0
2024-08-23 04:00,0.0
2024-08-23 05:00,0.0
2024-08-23 06:00,0.0
2024-08-23 07:00,0.0
2024-08-23 08:00,0.0
2024-08-23 09:00,0.0
2024-08-23 10:00,0.0
2024-08-23 11:00,0.0
2024-08-23 12:00,2.642141221996485
2024-08-23 13:00,3.175255243032254
2024-08-23 14:00,2.097230431065767
2024-08-23 15:00,0.0
2024-08-23 16:00,0.0
2024-08-23 17:00,2.097680081798819
2024-08-23 18:00,2.2696888124317445
2024-08-23 19:00,2.0260815921638047
2024-08-23 20:00,1.5213950131724965
2024-08-23 21:00,0.0
2024-08-23 22:00,0.0
2024-08-23 23:00,0.0
2024-08-24 00:00,0.0
2024-08-24 01:00,0.0
2024-08-24 02:00,0.0
2024-08-24 03:00,0.0
2024-08-24 04:00,0.0
2024-08-24 05:00,0.0
2024-08-24 06:00,0.0
2024-08-24 07:00,0.0
2024-08-24 08:00,0.0
2024-08-24 09:00,0.0
2024-08-24 10:00,0.0
2024-08-24 11:00,0.0
2024-08-24 12:00,1.592760935041076
2024-08-24 13:00,2.212749432440762
2024-08-24 14:00,2.2902511717265237
2024-08-24 15:00,0.0
2024-08-24 16:00,0.0
2024-08-24 17:00,1.8730573536352544
2024-08-24 18:00,2.8673880073372118
2024-08-24 19:00,2.5206082249842563
2024-08-24 20:00,2.807391299343316
2024-08-24 21:00,0.0
2024-08-24 22:00,0.0
2024-08-24 23:00,0.0
2024-08-25 00:00,0.0
2024-08-25 01:00,0.0
2024-08-25 02:00,0.0
2024-08-25 03:00,0.0
2024-08-25 04:00,0.0
2024-08-25 05:00,0.0
2024-08-25 06:00,0.0
2024-08-25 07:00,0.0
2024-08-25 08:00,0.0
2024-08-25 09:00,0.0
2024-08-25 10:00,0.0
2024-08-25 11:00,0.0
2024-08-25 12:00,2.715634289852017
2024-08-25 13:00,2.9590193225230186
2024-08-25 14:00,2.8145567927788178
2024-08-25 15:00,0.0
2024-08-25 16:00,0.0
2024-08-25 17:00,3.0130397298095613
2024-08-25 18:00,2.8489318688016354
2024-08-25 19:00,2.5811352930869185
2024-08-25 20:00,2.865240591152469
2024-08-25 21:00,0.0
2024-08-25 22:00,0.0
2024-08-25 23:00,0.0
2024-08-26 00:00,0.0
2024-08-26 01:00,0.0
2024-08-26 02:00,0.0
2024-08-26 03:00,0.0
2024-08-26 04:00,0.0
2024-08-26 05:00,0.0
2024-08-26 06:00,0.0
2024-08-26 07:00,0.0
2024-08-26 08:00,0.0
2024-08-26 09:00,0.0
2024-08-26 10:00,0.0
2024-08-26 11:00,0.0
2024-08-26 12:00,2.0236232811992148
2024-08-26 13:00,2.7157353487514007
2024-08-26 14:00,3.439648757213953
2024-08-26 15:00,0.0
2024-08-26 16:00,0.0
2024-08-26 17:00,3.461238599977352
2024-08-26 18:00,1.7774063728898506
2024-08-26 19:00,1.6224648380666498
2024-08-26 20:00,2.847942617065621
2024-08-26 21:00,0.0
2024-08-26 22:00,0.0
2024-08-26 23:00,0.0
2024-08-27 00:00,0.0
2024-08-27 01:00,0.0
2024-08-27 02:00,0.0
2024-08-27 03:00,0.0
2024-08-27 04:00,0.0
2024-08-27 05:00,0.0
2024-08-27 06:00,0.0
2024-08-27 07:00,0.0
2024-08-27 08:00,0.0
2024-08-27 09:00,0.0
2024-08-27 10:00,0.0
2024-08-27 11:00,0.0
2024-08-27 12:00,3.039320047683175
2024-08-27 13:00,1.9696347139467392
2024-08-27 14:00,2.677497958116506
2024-08-27 15:00,0.0
2024-08-27 16:00,0.0
2024-08-27 17:00,2.409427863806586
2024-08-27 18:00,3.441258900332583
2024-08-27 19:00,3.312300125816028
2024-08-27 20:00,2.769727262235476
2024-08-27 21:00,0.0
2024-08-27 22:00,0.0
2024-08-27 23:00,0.0
2024-08-28 00:00,0.0
2024-08-28 01:00,0.0
2024-08-28 02:00,0.0
2024-08-28 03:00,0.0
2024-08-28 04:00,0.0
2024-08-28 05:00,0.0
2024-08-28 06:00,0.0
2024-08-28 07:00,0.0
2024-08-28 08:00,0.0
2024-08-28 09:00,0.0
2024-08-28 10:00,0.0
2024-08-28 11:00,0.0
2024-08-28 12:00,1.5441467074169706
2024-08-28 13:00,3.322771893005561
2024-08-28 14:00,3.367644867858381
2024-08-28 15:00,0.0
2024-08-28 16:00,0.0
2024-08-28 17:00,1.7186046198945606
2024-08-28 18:00,2.724667945059159
2024-08-28 19:00,2.187970300835343
2024-08-28 20:00,2.8833698254991127
2024-08-28 21:00,0.0
2024-08-28 22:00,0.0
2024-08-28 23:00,0.0
2024-08-29 00:00,0.0
2024-08-29 01:00,0.0
2024-08-29 02:00,0.0
2024-08-29 03:00,0.0
2024-08-29 04:00,0.0
2024-08-29 05:00,0.0
2024-08-29 06:00,0.0
2024-08-29 07:00,0.0
2024-08-29 08:00,0.0
2024-08-29 09:00,0.0
2024-08-29 10:00,0.0
2024-08-29 11:00,0.0
2024-08-29 12:00,3.205037476902959
2024-08-29 13:00,1.82824694658909
2024-08-29 14:00,3.313782667222269
2024-08-29 15:00,0.0
2024-08-29 16:00,0.0
2024-08-29 17:00,2.4132452703323235
2024-08-29 18:00,2.9573283890471185
2024-08-29 19:00,3.4095648236853293
2024-08-29 20:00,2.323294350223762
2024-08-29 21:00,0.0
2024-08-29 22:00,0.0
2024-08-29 23:00,0.0
2024-08-30 00:00,0.0
2024-08-30 01:00,0.0
2024-08-30 02:00,0.0
2024-08-30 03:00,0.0
2024-08-30 04:00,0.0
2024-08-30 05:00,0.0
2024-08-30 06:00,0.0
2024-08-30 07:00,0.0
2024-08-30 08:00,0.0
2024-08-30 09:00,0.0
2024-08-30 10:00,0.0
2024-08-30 11:00,0.0
2024-08-30 12:00,2.1119333041463118
2024-08-30 13:00,2.9074348719717618
2024-08-30 14:00,2.4638693178984736
2024-08-30 15:00,0.0
2024-08-30 16:00,0.0
2024-08-30 17:00,2.4576870547107887
2024-08-30 18:00,1.899278102312443
2024-08-30 19:00,3.177510916573587
2024-08-30 20:00,1.880474867244293
2024-08-30 21:00,0.0
2024-08-30 22:00,0.0
2024-08-30 23:00,0.0
2024-08-31 00:00,0.0
