timestamp,price_EUR_MWh
2023-12-12T01:00+01:00,89.46
2023-12-12T02:00+01:00,87.99
2023-12-12T03:00+01:00,85.05
2023-12-12T04:00+01:00,85.44
2023-12-12T05:00+01:00,91.59
2023-12-12T06:00+01:00,103.72
2023-12-12T07:00+01:00,119.26
2023-12-12T08:00+01:00,129.06
2023-12-12T09:00+01:00,125.33
2023-12-12T10:00+01:00,121.41
2023-12-12T11:00+01:00,121.16
2023-12-12T12:00+01:00,119.49
2023-12-12T13:00+01:00,118.47
2023-12-12T14:00+01:00,119.23
2023-12-12T15:00+01:00,119.29
2023-12-12T16:00+01:00,118.21
2023-12-12T17:00+01:00,117.88
2023-12-12T18:00+01:00,114.23
2023-12-12T19:00+01:00,108.44
2023-12-12T20:00+01:00,104.51
2023-12-12T21:00+01:00,97.62
2023-12-12T22:00+01:00,99.92
2023-12-12T23:00+01:00,96
2023-12-13T00:00+01:00,90.98
2023-12-13T01:00+01:00,89.01
2023-12-13T02:00+01:00,87.9
2023-12-13T03:00+01:00,87.54
2023-12-13T04:00+01:00,86.4
2023-12-13T05:00+01:00,91.01
2023-12-13T06:00+01:00,100.32
2023-12-13T07:00+01:00,106.08
2023-12-13T08:00+01:00,109.38
2023-12-13T09:00+01:00,109.38
2023-12-13T10:00+01:00,109.06
2023-12-13T11:00+01:00,109.49
2023-12-13T12:00+01:00,107.64
2023-12-13T13:00+01:00,108.38
2023-12-13T14:00+01:00,107.81
2023-12-13T15:00+01:00,108.35
2023-12-13T16:00+01:00,109.07
2023-12-13T17:00+01:00,110.26
2023-12-13T18:00+01:00,109.87
2023-12-13T19:00+01:00,104.87
2023-12-13T20:00+01:00,100.64
2023-12-13T21:00+01:00,95.26
2023-12-13T22:00+01:00,92.96
2023-12-13T23:00+01:00,90.77
2023-12-14T00:00+01:00,82.73
2023-12-14T01:00+01:00,81.45
2023-12-14T02:00+01:00,81.38
2023-12-14T03:00+01:00,80.29
2023-12-14T04:00+01:00,81.8
2023-12-14T05:00+01:00,85.04
2023-12-14T06:00+01:00,100.99
2023-12-14T07:00+01:00,113.01
2023-12-14T08:00+01:00,121.21
2023-12-14T09:00+01:00,120
2023-12-14T10:00+01:00,117.07
2023-12-14T11:00+01:00,117.9
2023-12-14T12:00+01:00,115.12
2023-12-14T13:00+01:00,117.08
2023-12-14T14:00+01:00,118.59
2023-12-14T15:00+01:00,120.58
2023-12-14T16:00+01:00,123.02
2023-12-14T17:00+01:00,125.85
2023-12-14T18:00+01:00,122.07
2023-12-14T19:00+01:00,113.79
2023-12-14T20:00+01:00,103.25
2023-12-14T21:00+01:00,99.66
2023-12-14T22:00+01:00,97.22
2023-12-14T23:00+01:00,90.02
2023-12-15T00:00+01:00,87.73
2023-12-15T01:00+01:00,81.48
2023-12-15T02:00+01:00,79.96
2023-12-15T03:00+01:00,77.76
2023-12-15T04:00+01:00,76.74
2023-12-15T05:00+01:00,80.51
2023-12-15T06:00+01:00,97.55
2023-12-15T07:00+01:00,106.46
2023-12-15T08:00+01:00,108.15
2023-12-15T09:00+01:00,107.58
2023-12-15T10:00+01:00,106.08
2023-12-15T11:00+01:00,105
2023-12-15T12:00+01:00,99.88
2023-12-15T13:00+01:00,99.01
2023-12-15T14:00+01:00,99.12
2023-12-15T15:00+01:00,100.15
2023-12-15T16:00+01:00,101.96
2023-12-15T17:00+01:00,105.43
2023-12-15T18:00+01:00,106.16
2023-12-15T19:00+01:00,103.17
2023-12-15T20:00+01:00,100
2023-12-15T21:00+01:00,98.2
2023-12-15T22:00+01:00,97.22
2023-12-15T23:00+01:00,84.31
2023-12-16T00:00+01:00,73.36
2023-12-16T01:00+01:00,70.95
2023-12-16T02:00+01:00,69.68
2023-12-16T03:00+01:00,69.38
2023-12-16T04:00+01:00,70.76
2023-12-16T05:00+01:00,70.3
2023-12-16T06:00+01:00,71.49
2023-12-16T07:00+01:00,78.12
2023-12-16T08:00+01:00,85.55
2023-12-16T09:00+01:00,86.48
2023-12-16T10:00+01:00,83.87
2023-12-16T11:00+01:00,78.07
2023-12-16T12:00+01:00,75.82
2023-12-16T13:00+01:00,73.4
2023-12-16T14:00+01:00,75.47
2023-12-16T15:00+01:00,76.86
2023-12-16T16:00+01:00,84.57
2023-12-16T17:00+01:00,89.32
2023-12-16T18:00+01:00,91.87
2023-12-16T19:00+01:00,89.95
2023-12-16T20:00+01:00,87.95
2023-12-16T21:00+01:00,80.22
2023-12-16T22:00+01:00,76.38
2023-12-16T23:00+01:00,71.04
2023-12-17T00:00+01:00,70.75
2023-12-17T01:00+01:00,48.68
2023-12-17T02:00+01:00,54.41
2023-12-17T03:00+01:00,33.02
2023-12-17T04:00+01:00,28.02
2023-12-17T05:00+01:00,32.99
2023-12-17T06:00+01:00,60.02
2023-12-17T07:00+01:00,70.58
2023-12-17T08:00+01:00,70.97
2023-12-17T09:00+01:00,69.92
2023-12-17T10:00+01:00,70.28
2023-12-17T11:00+01:00,60.12
2023-12-17T12:00+01:00,54.26
2023-12-17T13:00+01:00,49.67
2023-12-17T14:00+01:00,57.66
2023-12-17T15:00+01:00,70.74
2023-12-17T16:00+01:00,77.17
2023-12-17T17:00+01:00,90.63
2023-12-17T18:00+01:00,101.52
2023-12-17T19:00+01:00,98.63
2023-12-17T20:00+01:00,94.21
2023-12-17T21:00+01:00,84.48
2023-12-17T22:00+01:00,83.92
2023-12-17T23:00+01:00,73.38
2023-12-18T00:00+01:00,64.35
2023-12-18T01:00+01:00,54.6
2023-12-18T02:00+01:00,48.87
2023-12-18T03:00+01:00,47.56
2023-12-18T04:00+01:00,49.32
2023-12-18T05:00+01:00,68.44
2023-12-18T06:00+01:00,83.26
2023-12-18T07:00+01:00,100.04
2023-12-18T08:00+01:00,104.95
2023-12-18T09:00+01:00,104.19
2023-12-18T10:00+01:00,95.01
2023-12-18T11:00+01:00,92.42
2023-12-18T12:00+01:00,90.36
2023-12-18T13:00+01:00,88.89
2023-12-18T14:00+01:00,91.36
2023-12-18T15:00+01:00,94.24
2023-12-18T16:00+01:00,97.29
2023-12-18T17:00+01:00,103.29
2023-12-18T18:00+01:00,103.58
2023-12-18T19:00+01:00,101.69
2023-12-18T20:00+01:00,90.48
2023-12-18T21:00+01:00,85.21
2023-12-18T22:00+01:00,80.07
2023-12-18T23:00+01:00,76.25
2023-12-19T00:00+01:00,73.17
2023-12-19T01:00+01:00,72.95
2023-12-19T02:00+01:00,78.82
2023-12-19T03:00+01:00,73.19
2023-12-19T04:00+01:00,72.28
2023-12-19T05:00+01:00,72.24
2023-12-19T06:00+01:00,87.52
2023-12-19T07:00+01:00,97.62
2023-12-19T08:00+01:00,102.44
2023-12-19T09:00+01:00,98.46
2023-12-19T10:00+01:00,90.64
2023-12-19T11:00+01:00,89.64
2023-12-19T12:00+01:00,89.78
2023-12-19T13:00+01:00,90.02
2023-12-19T14:00+01:00,89.52
2023-12-19T15:00+01:00,92.45
2023-12-19T16:00+01:00,94.01
2023-12-19T17:00+01:00,98.08
2023-12-19T18:00+01:00,97.93
2023-12-19T19:00+01:00,93.26
2023-12-19T20:00+01:00,88.83
2023-12-19T21:00+01:00,86.05
2023-12-19T22:00+01:00,87.1
2023-12-19T23:00+01:00,72.48
2023-12-20T00:00+01:00,74.99
2023-12-20T01:00+01:00,76.17
2023-12-20T02:00+01:00,74.43
2023-12-20T03:00+01:00,77.27
2023-12-20T04:00+01:00,76.98
2023-12-20T05:00+01:00,79.89
2023-12-20T06:00+01:00,84.39
2023-12-20T07:00+01:00,93.05
2023-12-20T08:00+01:00,93.97
2023-12-20T09:00+01:00,86.75
2023-12-20T10:00+01:00,93.22
2023-12-20T11:00+01:00,94.96
2023-12-20T12:00+01:00,93.94
2023-12-20T13:00+01:00,94.97
2023-12-20T14:00+01:00,94.91
2023-12-20T15:00+01:00,94.02
2023-12-20T16:00+01:00,94.01
2023-12-20T17:00+01:00,90.05
2023-12-20T18:00+01:00,88.72
2023-12-20T19:00+01:00,86.16
2023-12-20T20:00+01:00,86.03
2023-12-20T21:00+01:00,87.04
2023-12-20T22:00+01:00,92.28
2023-12-20T23:00+01:00,82.3
2023-12-21T00:00+01:00,73.95
2023-12-21T01:00+01:00,71.86
2023-12-21T02:00+01:00,71.03
2023-12-21T03:00+01:00,73.98
2023-12-21T04:00+01:00,69.94
2023-12-21T05:00+01:00,77.91
2023-12-21T06:00+01:00,82.93
2023-12-21T07:00+01:00,91.75
2023-12-21T08:00+01:00,90.08
2023-12-21T09:00+01:00,86.99
2023-12-21T10:00+01:00,89.83
2023-12-21T11:00+01:00,93.37
2023-12-21T12:00+01:00,90.77
2023-12-21T13:00+01:00,91.1
2023-12-21T14:00+01:00,89.95
2023-12-21T15:00+01:00,89.39
2023-12-21T16:00+01:00,90.41
2023-12-21T17:00+01:00,92.01
2023-12-21T18:00+01:00,89.84
2023-12-21T19:00+01:00,87.02
2023-12-21T20:00+01:00,87.02
2023-12-21T21:00+01:00,84.96
2023-12-21T22:00+01:00,78.08
2023-12-21T23:00+01:00,70.2
2023-12-22T00:00+01:00,58.83
2023-12-22T01:00+01:00,56.77
2023-12-22T02:00+01:00,49.5
2023-12-22T03:00+01:00,46.02
2023-12-22T04:00+01:00,45.21
2023-12-22T05:00+01:00,57.1
2023-12-22T06:00+01:00,82.39
2023-12-22T07:00+01:00,80.07
2023-12-22T08:00+01:00,80.06
2023-12-22T09:00+01:00,80.61
2023-12-22T10:00+01:00,82.92
2023-12-22T11:00+01:00,83.38
2023-12-22T12:00+01:00,80.03
2023-12-22T13:00+01:00,79.89
2023-12-22T14:00+01:00,80.02
2023-12-22T15:00+01:00,80.03
2023-12-22T16:00+01:00,81.68
2023-12-22T17:00+01:00,83.07
2023-12-22T18:00+01:00,82.87
2023-12-22T19:00+01:00,78.97
2023-12-22T20:00+01:00,79.96
2023-12-22T21:00+01:00,78.95
2023-12-22T22:00+01:00,77.02
2023-12-22T23:00+01:00,65.37
2023-12-23T00:00+01:00,47.95
2023-12-23T01:00+01:00,42.19
2023-12-23T02:00+01:00,9.58
2023-12-23T03:00+01:00,9.5
2023-12-23T04:00+01:00,-1.42
2023-12-23T05:00+01:00,9.51
2023-12-23T06:00+01:00,9.52
2023-12-23T07:00+01:00,50.78
2023-12-23T08:00+01:00,45.25
2023-12-23T09:00+01:00,47.62
2023-12-23T10:00+01:00,44.14
2023-12-23T11:00+01:00,36.58
2023-12-23T12:00+01:00,42.11
2023-12-23T13:00+01:00,34.08
2023-12-23T14:00+01:00,45.21
2023-12-23T15:00+01:00,50.16
2023-12-23T16:00+01:00,57.52
2023-12-23T17:00+01:00,64.16
2023-12-23T18:00+01:00,63.56
2023-12-23T19:00+01:00,59.96
2023-12-23T20:00+01:00,54.07
2023-12-23T21:00+01:00,50.53
2023-12-23T22:00+01:00,51.53
2023-12-23T23:00+01:00,47.63
2023-12-24T00:00+01:00,5.09
2023-12-24T01:00+01:00,-1.39
2023-12-24T02:00+01:00,1.7
2023-12-24T03:00+01:00,4.01
2023-12-24T04:00+01:00,0.24
2023-12-24T05:00+01:00,-0.21
2023-12-24T06:00+01:00,3.46
2023-12-24T07:00+01:00,13.22
2023-12-24T08:00+01:00,10.51
2023-12-24T09:00+01:00,9.6
2023-12-24T10:00+01:00,9.56
2023-12-24T11:00+01:00,4.04
2023-12-24T12:00+01:00,9.53
2023-12-24T13:00+01:00,4.8
2023-12-24T14:00+01:00,9.57
2023-12-24T15:00+01:00,10.5
2023-12-24T16:00+01:00,21.29
2023-12-24T17:00+01:00,9.6
2023-12-24T18:00+01:00,12.89
2023-12-24T19:00+01:00,8.88
2023-12-24T20:00+01:00,5.48
2023-12-24T21:00+01:00,5.02
2023-12-24T22:00+01:00,2.7
2023-12-24T23:00+01:00,-4.17
2023-12-25T00:00+01:00,9.53
2023-12-25T01:00+01:00,5.09
2023-12-25T02:00+01:00,-0.31
2023-12-25T03:00+01:00,-5.03
2023-12-25T04:00+01:00,-10.36
2023-12-25T05:00+01:00,-6.13
2023-12-25T06:00+01:00,3
2023-12-25T07:00+01:00,3.17
2023-12-25T08:00+01:00,5.84
2023-12-25T09:00+01:00,9.52
2023-12-25T10:00+01:00,7.14
2023-12-25T11:00+01:00,6.75
2023-12-25T12:00+01:00,4.68
2023-12-25T13:00+01:00,3.86
2023-12-25T14:00+01:00,4.21
2023-12-25T15:00+01:00,7.13
2023-12-25T16:00+01:00,9.52
2023-12-25T17:00+01:00,9.91
2023-12-25T18:00+01:00,13.63
2023-12-25T19:00+01:00,12.1
2023-12-25T20:00+01:00,11.7
2023-12-25T21:00+01:00,11.57
2023-12-25T22:00+01:00,10.2
2023-12-25T23:00+01:00,9.6
2023-12-26T00:00+01:00,8.22
2023-12-26T01:00+01:00,7.77
2023-12-26T02:00+01:00,5.31
2023-12-26T03:00+01:00,3.27
2023-12-26T04:00+01:00,4.1
2023-12-26T05:00+01:00,5.76
2023-12-26T06:00+01:00,5.14
2023-12-26T07:00+01:00,9.19
2023-12-26T08:00+01:00,12.3
2023-12-26T09:00+01:00,19.36
2023-12-26T10:00+01:00,16.43
2023-12-26T11:00+01:00,20.2
2023-12-26T12:00+01:00,17.04
2023-12-26T13:00+01:00,17.34
2023-12-26T14:00+01:00,19.92
2023-12-26T15:00+01:00,25.56
2023-12-26T16:00+01:00,40.61
2023-12-26T17:00+01:00,48.35
2023-12-26T18:00+01:00,47.26
2023-12-26T19:00+01:00,43.03
2023-12-26T20:00+01:00,39.36
2023-12-26T21:00+01:00,37.09
2023-12-26T22:00+01:00,42.22
2023-12-26T23:00+01:00,37.83
2023-12-27T00:00+01:00,54.6
2023-12-27T01:00+01:00,50.96
2023-12-27T02:00+01:00,51.01
2023-12-27T03:00+01:00,44.25
2023-12-27T04:00+01:00,45.05
2023-12-27T05:00+01:00,50.97
2023-12-27T06:00+01:00,58.49
2023-12-27T07:00+01:00,77.99
2023-12-27T08:00+01:00,79.61
2023-12-27T09:00+01:00,78.56
2023-12-27T10:00+01:00,74.74
2023-12-27T11:00+01:00,68.96
2023-12-27T12:00+01:00,67
2023-12-27T13:00+01:00,65.44
2023-12-27T14:00+01:00,66.82
2023-12-27T15:00+01:00,70.15
2023-12-27T16:00+01:00,73.02
2023-12-27T17:00+01:00,77.6
2023-12-27T18:00+01:00,72.59
2023-12-27T19:00+01:00,67.38
2023-12-27T20:00+01:00,53.97
2023-12-27T21:00+01:00,43.89
2023-12-27T22:00+01:00,41.55
2023-12-27T23:00+01:00,28.3
2023-12-28T00:00+01:00,38.01
2023-12-28T01:00+01:00,42.88
2023-12-28T02:00+01:00,41.1
2023-12-28T03:00+01:00,41.04
2023-12-28T04:00+01:00,40.59
2023-12-28T05:00+01:00,42.43
2023-12-28T06:00+01:00,49.98
2023-12-28T07:00+01:00,52.92
2023-12-28T08:00+01:00,50.75
2023-12-28T09:00+01:00,50.37
2023-12-28T10:00+01:00,53.48
2023-12-28T11:00+01:00,56.01
2023-12-28T12:00+01:00,60.91
2023-12-28T13:00+01:00,58.24
2023-12-28T14:00+01:00,62.01
2023-12-28T15:00+01:00,65.55
2023-12-28T16:00+01:00,64.98
2023-12-28T17:00+01:00,67.21
2023-12-28T18:00+01:00,65
2023-12-28T19:00+01:00,63.56
2023-12-28T20:00+01:00,66.82
2023-12-28T21:00+01:00,65.58
2023-12-28T22:00+01:00,67.29
2023-12-28T23:00+01:00,55.48
2023-12-29T00:00+01:00,21.35
2023-12-29T01:00+01:00,9.59
2023-12-29T02:00+01:00,9.54
2023-12-29T03:00+01:00,9.52
2023-12-29T04:00+01:00,4.01
2023-12-29T05:00+01:00,10.63
2023-12-29T06:00+01:00,20.41
2023-12-29T07:00+01:00,25.79
2023-12-29T08:00+01:00,24.95
2023-12-29T09:00+01:00,22.07
2023-12-29T10:00+01:00,22.05
2023-12-29T11:00+01:00,17.32
2023-12-29T12:00+01:00,14.3
2023-12-29T13:00+01:00,14.35
2023-12-29T14:00+01:00,18.63
2023-12-29T15:00+01:00,27.51
2023-12-29T16:00+01:00,31
2023-12-29T17:00+01:00,35.06
2023-12-29T18:00+01:00,35.45
2023-12-29T19:00+01:00,33.34
2023-12-29T20:00+01:00,22.75
2023-12-29T21:00+01:00,17.27
2023-12-29T22:00+01:00,21.09
2023-12-29T23:00+01:00,12.94
2023-12-30T00:00+01:00,22.93
2023-12-30T01:00+01:00,16.57
2023-12-30T02:00+01:00,21.03
2023-12-30T03:00+01:00,15.03
2023-12-30T04:00+01:00,12.42
2023-12-30T05:00+01:00,17.64
2023-12-30T06:00+01:00,21.04
2023-12-30T07:00+01:00,27
2023-12-30T08:00+01:00,30.03
2023-12-30T09:00+01:00,33.73
2023-12-30T10:00+01:00,30.18
2023-12-30T11:00+01:00,26.32
2023-12-30T12:00+01:00,27.05
2023-12-30T13:00+01:00,23.61
2023-12-30T14:00+01:00,29.48
2023-12-30T15:00+01:00,43.97
2023-12-30T16:00+01:00,59.99
2023-12-30T17:00+01:00,76.7
2023-12-30T18:00+01:00,72.71
2023-12-30T19:00+01:00,60.71
2023-12-30T20:00+01:00,48.41
2023-12-30T21:00+01:00,41.34
2023-12-30T22:00+01:00,40.93
2023-12-30T23:00+01:00,34.37
2023-12-31T00:00+01:00,23.13
2023-12-31T01:00+01:00,17.2
2023-12-31T02:00+01:00,12.74
2023-12-31T03:00+01:00,9.51
2023-12-31T04:00+01:00,8.66
2023-12-31T05:00+01:00,9.55
2023-12-31T06:00+01:00,8.49
2023-12-31T07:00+01:00,9.27
2023-12-31T08:00+01:00,10.68
2023-12-31T09:00+01:00,14.28
2023-12-31T10:00+01:00,11.43
2023-12-31T11:00+01:00,9.59
2023-12-31T12:00+01:00,12.38
2023-12-31T13:00+01:00,10.05
2023-12-31T14:00+01:00,12.81
2023-12-31T15:00+01:00,20.8
